pathogen,checkpoint,model size,mode,epoch,train_loss,train_acc
Dengue virus,esm2_t6_8M_UR50D,8M,base,7,0.6322902888059616,0.5887928445082268
Dengue virus,esm2_t12_35M_UR50D,35M,base,1,0.6774809161822001,0.5532490071087675
Dengue virus,esm2_t12_35M_UR50D,35M,base,2,0.6626853669683138,0.5607916430263993
Dengue virus,esm2_t12_35M_UR50D,35M,base,3,0.6493664160370827,0.5681340319727665
Dengue virus,esm2_t12_35M_UR50D,35M,base,4,0.6429450313250223,0.5777458865934653
Dengue virus,esm2_t12_35M_UR50D,35M,base,5,0.6346325613558292,0.5889263424890698
Dengue virus,esm2_t12_35M_UR50D,35M,full,1,0.6858444213867188,0.5411006908520508
Dengue virus,esm2_t12_35M_UR50D,35M,full,2,0.6746858606735865,0.5596569101892334
Dengue virus,esm2_t12_35M_UR50D,35M,full,3,0.6702961847186089,0.5596902846844442
Dengue virus,esm2_t12_35M_UR50D,35M,full,4,0.6683194016416868,0.5596235356940227
Dengue virus,esm2_t12_35M_UR50D,35M,full,5,0.6665634537736574,0.5596902846844442
Dengue virus,esm2_t12_35M_UR50D,35M,full,6,0.6651037509242693,0.5599572806461303
Dengue virus,esm2_t12_35M_UR50D,35M,full,7,0.6639909893274307,0.560124153122184
Dengue virus,esm2_t12_35M_UR50D,35M,full,8,0.66131774832805,0.560958515502453
Dengue virus,esm2_t12_35M_UR50D,35M,full,9,0.6602542549371719,0.5624603677869372
Dengue virus,esm2_t12_35M_UR50D,35M,full,10,0.6599879488348961,0.563595100624103
Dengue virus,esm2_t12_35M_UR50D,35M,full,11,0.6583661660552025,0.5654640723559056
Dengue virus,esm2_t12_35M_UR50D,35M,full,12,0.6565156206488609,0.566665554183493
Dengue virus,esm2_t12_35M_UR50D,35M,full,13,0.6550689438978831,0.5682675299536094
Dengue virus,esm2_t12_35M_UR50D,35M,full,14,0.6540264735619227,0.5701698761806228
Dengue virus,esm2_t12_35M_UR50D,35M,full,15,0.6534729525446892,0.5702032506758336
Dengue virus,esm2_t12_35M_UR50D,35M,full,16,0.6523145586252213,0.5709041150752595
Dengue virus,esm2_t12_35M_UR50D,35M,full,17,0.6510550727446874,0.5730734572639589
Dengue virus,esm2_t12_35M_UR50D,35M,full,18,0.6489526306589445,0.5734405767112772
Dengue virus,esm2_t12_35M_UR50D,35M,full,19,0.6482956558465958,0.5740413176250709
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,LoRA,1,0.6933051233941858,0.380662119233064
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,LoRA,2,0.6751998473297466,0.5099575895376776
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,LoRA,3,0.6645366072654724,0.5171173786141615
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,LoRA,4,0.6555526868863539,0.5337267992195185
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,LoRA,5,0.6484743194146589,0.5496428168287295
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,LoRA,6,0.6397759107026186,0.5635753793559415
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,LoRA,7,0.6308861461552706,0.5769274184445197
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,LoRA,8,0.6226123018698259,0.5823456372051021
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,LoRA,9,0.6129190840504386,0.5872155838291971
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,LoRA,10,0.6040451737967405,0.603921758340993
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,LoRA,11,0.5940963246605613,0.6117588247625498
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,LoRA,12,0.5852619339119304,0.6169029074548885
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,LoRA,13,0.5760171543468129,0.6248044764807379
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,LoRA,14,0.5666579512032596,0.6313676164675148
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,LoRA,15,0.557713197036223,0.6390918033315595
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,LoRA,16,0.5503425283865495,0.6423008078951188
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,LoRA,17,0.5408063148910349,0.646703110638092
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,LoRA,18,0.5334442081776533,0.6515085546578944
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,LoRA,1,0.6916863463141701,0.389418347765791
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,LoRA,2,0.6755430649627339,0.5443374776256591
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,LoRA,3,0.6680978081443093,0.5753471046393498
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,LoRA,4,0.6571975800124081,0.5645429184203312
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,LoRA,5,0.6507291040637276,0.5777982036024705
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,LoRA,6,0.6440962547605688,0.5871994581781239
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,LoRA,7,0.6354061739011244,0.5739280473449115
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,LoRA,8,0.6259130093184384,0.5954074145743634
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,LoRA,9,0.6169028981165452,0.6095012336123071
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,LoRA,10,0.6082021886652166,0.6086788254075758
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,LoRA,11,0.5954335754567927,0.6106945317917211
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,LoRA,12,0.5836869375272231,0.6329963072259043
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,LoRA,13,0.5720961819995534,0.6385112798929257
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,LoRA,14,0.561034681038423,0.6508957799171141
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,LoRA,1,0.6852912436832082,0.3948043152242271
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,LoRA,2,0.6815333019603382,0.5511586280296067
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,LoRA,3,0.6634472115473313,0.5434828181187815
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,LoRA,4,0.6583091215653853,0.5580765323399932
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,LoRA,5,0.6486602859063582,0.5561253285601406
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,LoRA,6,0.6423242167993025,0.5654943318336478
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,LoRA,7,0.6340096592903137,0.5657039652975989
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,LoRA,8,0.6271632329984145,0.5745085707835453
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,LoRA,9,0.6196657359600067,0.583925951010272
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,LoRA,10,0.611141329461878,0.5883121281021721
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,LoRA,11,0.6045684982429851,0.5925692999854869
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,LoRA,12,0.5940985712138089,0.6069856320448939
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,LoRA,13,0.5868533329530196,0.6166932739909374
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,LoRA,14,0.576962746815248,0.6262557850773225
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,LoRA,15,0.5670108274980025,0.6360440552787319
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,base,1,0.6874945299191908,0.3790173028236015
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,base,2,0.6680097926746715,0.5422733942882944
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,base,3,0.6573369855230505,0.5635431280537951
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,base,4,0.647970866615122,0.5712028123135472
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,base,5,0.6377800285816193,0.578652863109348
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,base,6,0.6262856781482696,0.5926176769387064
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,base,7,0.6143810656937686,0.6078402915517714
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,base,8,0.6030895812944932,0.6207085611081548
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,base,9,0.588730697740208,0.630383951752052
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,base,10,0.5734346080910075,0.6420589231290214
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,base,11,0.5595382798801769,0.6507990260106752
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,base,12,0.544876445423473,0.663409285149888
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,base,13,0.5293733109127391,0.6730524244916388
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,base,14,0.5171425900676033,0.6807927370067567
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,base,15,0.5016852340914987,0.6905971328592392
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,base,16,0.490011329813437,0.6996436231112831
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,base,17,0.4764517854560505,0.7080128360182543
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,base,18,0.4650512543591586,0.7163336719720058
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,base,19,0.452708902684125,0.7250092722493671
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,base,20,0.4419316820122979,0.7310886427039491
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,full,1,0.7021772243759848,0.3972876654894941
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,full,2,0.7014688589356163,0.3849192911163788
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,full,3,0.690431336923079,0.269330624223953
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,full,4,0.6908622871745717,0.269330624223953
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,full,5,0.6896696004000578,0.269330624223953
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,full,6,0.6895190867510709,0.269330624223953
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,full,7,0.6894571185112,0.269330624223953
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,full,8,0.6893903244625438,0.269330624223953
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,full,9,0.6893848213282499,0.269330624223953
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,full,10,0.6893436020070857,0.269330624223953
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,full,11,0.6893833583051509,0.269330624223953
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,full,12,0.6916929559274153,0.269330624223953
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,full,1,0.7219137072563171,0.3571509199683937
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,full,2,0.7098651766777039,0.4202022156644575
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,base,1,0.6940383683551442,0.3990453614564688
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,base,2,0.6715343469923193,0.5312757002563978
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,base,3,0.6632050216197968,0.5583990453614565
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,base,4,0.6554890323768963,0.5721381000757906
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,base,5,0.6487077653408051,0.5881024946382211
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,base,6,0.6400780293074522,0.5977940109331914
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,base,7,0.6320563625205647,0.6049215487075291
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,base,8,0.6235998478802768,0.6093238514505023
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,base,9,0.6142634386366064,0.615258091045426
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,base,10,0.6053777878934686,0.622321126215471
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,base,11,0.5962612699378621,0.6278844758357118
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,base,12,0.5887667921456423,0.6334800767580991
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,base,13,0.5791074113412337,0.6402205989066808
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,base,14,0.570509765364907,0.6430909647977037
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,base,15,0.5625708032738078,0.6507183977553094
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,base,16,0.5544258331710642,0.6548304387789657
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,base,17,0.5464662578972903,0.6602809088416944
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,base,1,0.6934838500889865,0.3974972989534452
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,base,2,0.6706672744317488,0.5758469998226179
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,base,3,0.6620270235971971,0.5820715011368583
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,base,4,0.65260302641175,0.5906019705545611
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,base,5,0.6440657696940683,0.601728669795043
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,base,6,0.6352562443776564,0.6113073065325012
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,base,7,0.6269891619682312,0.6102430135616725
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,base,8,0.6158838039094752,0.6246754712721526
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,base,9,0.6065800883553245,0.6286101301340041
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,base,10,0.5949228725650094,0.6411075097157047
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,base,11,0.5831684329292991,0.6485414348604325
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,base,12,0.5716999433257363,0.6532501249737959
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,base,13,0.5597556206313047,0.6638446777288634
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,base,14,0.5490387694402175,0.6696499121152016
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,base,15,0.5368585619059476,0.6789060358311967
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,base,16,0.5261615482243625,0.6839856159192428
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,base,17,0.5145062070001255,0.6918226823407995
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,full,1,0.7123665750026703,0.336687468756551
Neisseria gonorrhoeae,esm2_t6_8M_UR50D,8M,LoRA,1,0.6873267718723842,0.5953434225844004
Neisseria gonorrhoeae,esm2_t6_8M_UR50D,8M,LoRA,2,0.5825834146567753,0.6544819557625146
Neisseria gonorrhoeae,esm2_t6_8M_UR50D,8M,LoRA,3,0.5397483791623797,0.659371362048894
Neisseria gonorrhoeae,esm2_t6_8M_UR50D,8M,LoRA,4,0.5069708121674401,0.7024447031431897
Neisseria gonorrhoeae,esm2_t6_8M_UR50D,8M,LoRA,5,0.4750271971736635,0.7408614668218859
Neisseria gonorrhoeae,esm2_t6_8M_UR50D,8M,LoRA,6,0.4478917536990983,0.740395809080326
Neisseria gonorrhoeae,esm2_t6_8M_UR50D,8M,LoRA,7,0.4234823350395475,0.7494761350407451
Neisseria gonorrhoeae,esm2_t6_8M_UR50D,8M,LoRA,8,0.3963357848780496,0.7569266589057043
Neisseria gonorrhoeae,esm2_t12_35M_UR50D,35M,LoRA,1,0.6824564678328378,0.5455180442374854
Neisseria gonorrhoeae,esm2_t12_35M_UR50D,35M,LoRA,2,0.5772398710250854,0.6570430733410942
Neisseria gonorrhoeae,esm2_t12_35M_UR50D,35M,LoRA,3,0.5356686924185071,0.6661233993015134
Neisseria gonorrhoeae,esm2_t12_35M_UR50D,35M,LoRA,4,0.4985374638012477,0.7064027939464493
Neisseria gonorrhoeae,esm2_t12_35M_UR50D,35M,LoRA,5,0.4604573164667402,0.7573923166472643
Neisseria gonorrhoeae,esm2_t12_35M_UR50D,35M,LoRA,6,0.4290583836180823,0.7948777648428406
Neisseria gonorrhoeae,esm2_t12_35M_UR50D,35M,LoRA,7,0.4007183185645512,0.810244470314319
Neisseria gonorrhoeae,esm2_t12_35M_UR50D,35M,LoRA,8,0.3711447130356516,0.8146682188591385
Neisseria gonorrhoeae,esm2_t12_35M_UR50D,35M,LoRA,9,0.3470296710729599,0.8228172293364377
Neisseria gonorrhoeae,esm2_t12_35M_UR50D,35M,LoRA,10,0.3257504871913365,0.830034924330617
Neisseria gonorrhoeae,esm2_t12_35M_UR50D,35M,LoRA,11,0.3072735688516071,0.8356228172293364
Neisseria gonorrhoeae,esm2_t12_35M_UR50D,35M,LoRA,12,0.2938676029443741,0.840512223515716
Neisseria gonorrhoeae,esm2_t12_35M_UR50D,35M,LoRA,13,0.2799479514360428,0.8449359720605355
Neisseria gonorrhoeae,esm2_t12_35M_UR50D,35M,LoRA,14,0.2695425642388208,0.8526193247962748
Neisseria gonorrhoeae,esm2_t12_35M_UR50D,35M,LoRA,15,0.2601686992815563,0.8514551804423749
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,LoRA,1,0.6709211553846087,0.6435389988358556
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,LoRA,2,0.5756703572613853,0.6540162980209546
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,LoRA,3,0.5322510302066803,0.6598370197904541
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,LoRA,4,0.4945735973971231,0.6968568102444703
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,LoRA,5,0.457278909427779,0.7431897555296857
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,LoRA,6,0.4206626798425402,0.7867287543655413
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,LoRA,7,0.3872749017817633,0.7930151338766007
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,LoRA,8,0.3553397208452225,0.8149010477299186
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,LoRA,9,0.3306322970560619,0.8223515715948778
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,LoRA,10,0.3067477302891867,0.8372526193247962
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,LoRA,11,0.2879685536026954,0.8421420256111758
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,LoRA,12,0.272663240986211,0.849592549476135
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,LoRA,13,0.2574023636324065,0.8540162980209546
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,LoRA,14,0.2458688371947833,0.8607683352735739
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,LoRA,15,0.2343259485704558,0.8630966239813737
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,LoRA,16,0.2231352584702628,0.8665890570430733
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,LoRA,17,0.2140553928911686,0.8705471478463329
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,LoRA,18,0.2076569172952856,0.8733410942956926
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,LoRA,19,0.1993149667978286,0.8752037252619325
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,LoRA,20,0.1914961481732981,0.8814901047729918
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,base,1,0.6653800777026585,0.6330616996507566
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,base,2,0.5867204282964978,0.6549476135040745
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,base,3,0.547483218567712,0.661001164144354
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,base,4,0.5093509086540767,0.6942956926658905
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,base,5,0.4719547650643757,0.7343422584400465
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,base,6,0.4358361959457397,0.7648428405122235
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,base,7,0.4073678297655923,0.7867287543655413
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,base,8,0.3794944946255003,0.7967403958090803
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,base,9,0.3524087539740971,0.8025611175785797
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,base,10,0.3284717138324465,0.809545983701979
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,base,11,0.3076660888535635,0.820256111757858
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,base,12,0.2901092725140707,0.8249126891734575
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,base,13,0.2745727534805025,0.839813736903376
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,base,14,0.2622075048940522,0.8437718277066356
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,base,15,0.2484485326068742,0.8519208381839348
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,base,16,0.2367720093045915,0.8540162980209546
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,full,1,0.6672428335462298,0.6535506402793947
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,full,2,0.6039163512842995,0.6540162980209546
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,full,3,0.5815733692475727,0.6540162980209546
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,full,4,0.567758600626673,0.6540162980209546
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,full,5,0.5546896117074149,0.6540162980209546
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,full,6,0.5408576833350318,0.6544819557625146
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,full,7,0.5285713630063194,0.6551804423748545
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,full,8,0.5104097425937653,0.6696158323632131
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,full,9,0.4952026286295482,0.6956926658905704
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,full,10,0.4812828238521303,0.729918509895227
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,full,11,0.4674051063401358,0.7541327124563446
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,full,12,0.4502512706177575,0.7783469150174621
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,full,13,0.4381259637219565,0.7916181606519208
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,full,14,0.4260390443461282,0.8
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,full,15,0.4137175317321505,0.8060535506402794
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,full,16,0.404699587396213,0.8081490104772991
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,full,17,0.3927055788891656,0.8132712456344586
Neisseria gonorrhoeae,esm2_t30_150M_UR50D,150M,full,18,0.3857755831309727,0.8153667054714785
Neisseria gonorrhoeae,esm2_t6_8M_UR50D,8M,full,1,0.6945326498576573,0.6144353899883586
Neisseria gonorrhoeae,esm2_t6_8M_UR50D,8M,full,2,0.6046078077384404,0.6540162980209546
Neisseria gonorrhoeae,esm2_t6_8M_UR50D,8M,full,3,0.5823232276099068,0.6540162980209546
Neisseria gonorrhoeae,esm2_t6_8M_UR50D,8M,base,1,0.6906469719750541,0.5869615832363213
Neisseria gonorrhoeae,esm2_t6_8M_UR50D,8M,base,2,0.6089148478848594,0.6544819557625146
Neisseria gonorrhoeae,esm2_t6_8M_UR50D,8M,base,3,0.5699270197323391,0.6612339930151339
Neisseria gonorrhoeae,esm2_t6_8M_UR50D,8M,base,4,0.5388778703553336,0.6949941792782305
Neisseria gonorrhoeae,esm2_t6_8M_UR50D,8M,base,5,0.5086564038481031,0.7348079161816066
Neisseria gonorrhoeae,esm2_t6_8M_UR50D,8M,base,6,0.4808579555579594,0.7429569266589057
Neisseria gonorrhoeae,esm2_t6_8M_UR50D,8M,base,7,0.4601159287350518,0.7429569266589057
Neisseria gonorrhoeae,esm2_t6_8M_UR50D,8M,base,8,0.4404947906732559,0.7485448195576252
Neisseria gonorrhoeae,esm2_t6_8M_UR50D,8M,base,9,0.4228877574205398,0.750640279394645
Neisseria gonorrhoeae,esm2_t6_8M_UR50D,8M,base,10,0.4073948519570486,0.7569266589057043
Neisseria gonorrhoeae,esm2_t6_8M_UR50D,8M,base,11,0.3898785369736807,0.7683352735739232
Neisseria gonorrhoeae,esm2_t6_8M_UR50D,8M,base,12,0.3773471074444907,0.7746216530849825
Neisseria gonorrhoeae,esm2_t6_8M_UR50D,8M,base,13,0.3651418558188847,0.7888242142025611
Neisseria gonorrhoeae,esm2_t6_8M_UR50D,8M,base,14,0.3523404193775994,0.7946449359720605
Neisseria gonorrhoeae,esm2_t12_35M_UR50D,35M,base,1,0.6866898706981114,0.6074505238649592
Neisseria gonorrhoeae,esm2_t12_35M_UR50D,35M,base,2,0.6060006746223995,0.6549476135040745
Neisseria gonorrhoeae,esm2_t12_35M_UR50D,35M,base,3,0.5650450587272644,0.6616996507566938
Neisseria gonorrhoeae,esm2_t12_35M_UR50D,35M,base,4,0.5284166165760585,0.6970896391152502
Neisseria gonorrhoeae,esm2_t12_35M_UR50D,35M,base,5,0.4945476864065443,0.7348079161816066
Neisseria gonorrhoeae,esm2_t12_35M_UR50D,35M,base,6,0.4643287594829287,0.7564610011641444
Neisseria gonorrhoeae,esm2_t12_35M_UR50D,35M,base,7,0.4408604715551649,0.7697322467986031
Neisseria gonorrhoeae,esm2_t12_35M_UR50D,35M,base,8,0.4180109479597637,0.7853317811408614
Neisseria gonorrhoeae,esm2_t12_35M_UR50D,35M,base,9,0.3948862701654434,0.7904540162980209
Neisseria gonorrhoeae,esm2_t12_35M_UR50D,35M,base,10,0.3748758797134672,0.8023282887077998
Neisseria gonorrhoeae,esm2_t12_35M_UR50D,35M,base,11,0.3548964581319264,0.8142025611175786
Neisseria gonorrhoeae,esm2_t12_35M_UR50D,35M,base,12,0.3397923250283514,0.8176949941792783
Neisseria gonorrhoeae,esm2_t12_35M_UR50D,35M,base,13,0.3220752541507993,0.8298020954598371
Neisseria gonorrhoeae,esm2_t12_35M_UR50D,35M,base,14,0.3095725498029164,0.8356228172293364
Neisseria gonorrhoeae,esm2_t12_35M_UR50D,35M,full,1,0.6872583201953343,0.620954598370198
Mycobacterium leprae,esm2_t6_8M_UR50D,8M,LoRA,1,0.7365433547807776,0.5098702148544006
Mycobacterium leprae,esm2_t12_35M_UR50D,35M,LoRA,1,0.7310393659964852,0.5588395681099356
Mycobacterium leprae,esm2_t30_150M_UR50D,150M,LoRA,1,0.7275741644527601,0.5250845239393609
Mycobacterium leprae,esm2_t30_150M_UR50D,150M,LoRA,2,0.68357965738877,0.3811211691569419
Mycobacterium leprae,esm2_t30_150M_UR50D,150M,LoRA,3,0.6772782349068186,0.3869560475515323
Mycobacterium leprae,esm2_t30_150M_UR50D,150M,LoRA,4,0.6694906729718914,0.4202203075580761
Mycobacterium leprae,esm2_t30_150M_UR50D,150M,LoRA,5,0.6629977368790171,0.4528847202530265
Mycobacterium leprae,esm2_t30_150M_UR50D,150M,LoRA,6,0.6527995739294135,0.4849492856363834
Mycobacterium leprae,esm2_t30_150M_UR50D,150M,LoRA,7,0.6403315728125365,0.5103064674446505
Mycobacterium leprae,esm2_t30_150M_UR50D,150M,LoRA,8,0.6311152642187865,0.5266659395790162
