pathogen,checkpoint,model size,mode,epoch,train_loss,train_acc
Clostridioides difficile,esm2_t12_35M_UR50D,35M,LoRA,17,0.4451813399791717,0.6798561151079137
Clostridioides difficile,esm2_t12_35M_UR50D,35M,LoRA,18,0.4413948506116867,0.6861510791366906
Clostridioides difficile,esm2_t12_35M_UR50D,35M,LoRA,19,0.4319810519615809,0.6917715827338129
Clostridioides difficile,esm2_t12_35M_UR50D,35M,LoRA,20,0.4261126220226288,0.6892985611510791
Clostridioides difficile,esm2_t30_150M_UR50D,150M,LoRA,1,0.7148727575937907,0.5622751798561151
Clostridioides difficile,esm2_t30_150M_UR50D,150M,LoRA,2,0.6773204604784647,0.5977967625899281
Clostridioides difficile,esm2_t30_150M_UR50D,150M,LoRA,3,0.649612307548523,0.6279226618705036
Clostridioides difficile,esm2_t30_150M_UR50D,150M,LoRA,4,0.6286355455716451,0.6342176258992805
Clostridioides difficile,esm2_t30_150M_UR50D,150M,LoRA,5,0.6064861615498861,0.6330935251798561
Clostridioides difficile,esm2_t30_150M_UR50D,150M,LoRA,6,0.5821014444033304,0.658498201438849
Clostridioides difficile,esm2_t30_150M_UR50D,150M,LoRA,7,0.5624331533908844,0.6611960431654677
Clostridioides difficile,esm2_t30_150M_UR50D,150M,LoRA,8,0.5336772004763285,0.6602967625899281
Clostridioides difficile,esm2_t30_150M_UR50D,150M,LoRA,9,0.5156039992968241,0.6625449640287769
Clostridioides difficile,esm2_t30_150M_UR50D,150M,LoRA,10,0.493712971607844,0.6575989208633094
Clostridioides difficile,esm2_t30_150M_UR50D,150M,LoRA,11,0.4798283378283183,0.664568345323741
Clostridioides difficile,esm2_t30_150M_UR50D,150M,LoRA,12,0.4656595488389333,0.6710881294964028
Clostridioides difficile,esm2_t30_150M_UR50D,150M,LoRA,13,0.4571741123994191,0.672886690647482
Clostridioides difficile,esm2_t30_150M_UR50D,150M,LoRA,14,0.4428242097298304,0.6744604316546763
Clostridioides difficile,esm2_t30_150M_UR50D,150M,LoRA,15,0.4328236430883407,0.6834532374100719
Clostridioides difficile,esm2_t30_150M_UR50D,150M,LoRA,16,0.4245579888423283,0.6922212230215827
Clostridioides difficile,esm2_t30_150M_UR50D,150M,LoRA,17,0.4146715899308522,0.6922212230215827
Clostridioides difficile,esm2_t30_150M_UR50D,150M,LoRA,18,0.409757745762666,0.7025629496402878
Clostridioides difficile,esm2_t30_150M_UR50D,150M,LoRA,19,0.4001726880669594,0.710431654676259
Clostridioides difficile,esm2_t30_150M_UR50D,150M,LoRA,20,0.3970977912346522,0.7140287769784173
Clostridioides difficile,esm2_t30_150M_UR50D,150M,base,1,0.7102404236793518,0.5134892086330936
Clostridioides difficile,esm2_t30_150M_UR50D,150M,base,2,0.6742037336031595,0.5982464028776978
Clostridioides difficile,esm2_t30_150M_UR50D,150M,base,3,0.6502859195073446,0.622751798561151
Clostridioides difficile,esm2_t30_150M_UR50D,150M,base,4,0.6253371437390646,0.6425359712230215
Clostridioides difficile,esm2_t30_150M_UR50D,150M,base,5,0.6008114417394003,0.6515287769784173
Clostridioides difficile,esm2_t30_150M_UR50D,150M,base,6,0.5814906855424246,0.6573741007194245
Clostridioides difficile,esm2_t30_150M_UR50D,150M,base,7,0.5566042363643646,0.6647931654676259
Clostridioides difficile,esm2_t30_150M_UR50D,150M,base,8,0.5354096293449402,0.6699640287769785
Clostridioides difficile,esm2_t30_150M_UR50D,150M,base,9,0.5142914255460104,0.6697392086330936
Clostridioides difficile,esm2_t30_150M_UR50D,150M,base,10,0.4958379864692688,0.6690647482014388
Clostridioides difficile,esm2_t30_150M_UR50D,150M,base,11,0.4794659217198689,0.6704136690647482
Clostridioides difficile,esm2_t30_150M_UR50D,150M,base,12,0.4665745447079341,0.6789568345323741
Clostridioides difficile,esm2_t30_150M_UR50D,150M,base,13,0.4531182646751404,0.6868255395683454
Clostridioides difficile,esm2_t30_150M_UR50D,150M,base,14,0.4427223652601242,0.6877248201438849
Clostridioides difficile,esm2_t30_150M_UR50D,150M,base,15,0.4307116468747456,0.6973920863309353
Clostridioides difficile,esm2_t30_150M_UR50D,150M,base,16,0.4213560571273168,0.7009892086330936
Clostridioides difficile,esm2_t30_150M_UR50D,150M,base,17,0.4147827923297882,0.7086330935251799
Clostridioides difficile,esm2_t30_150M_UR50D,150M,base,18,0.4069053679704666,0.7144784172661871
Clostridioides difficile,esm2_t30_150M_UR50D,150M,base,19,0.3976026301582654,0.7153776978417267
Clostridioides difficile,esm2_t30_150M_UR50D,150M,base,20,0.3932598928610484,0.7266187050359713
Clostridioides difficile,esm2_t30_150M_UR50D,150M,full,1,0.7431381146113077,0.5101169064748201
Clostridioides difficile,esm2_t6_8M_UR50D,8M,full,1,0.749382476011912,0.5721672661870504
Clostridioides difficile,esm2_t6_8M_UR50D,8M,full,2,0.692028284072876,0.5836330935251799
Clostridioides difficile,esm2_t6_8M_UR50D,8M,full,3,0.687635064125061,0.4215377697841727
Clostridioides difficile,esm2_t6_8M_UR50D,8M,full,4,0.7037708759307861,0.4152428057553957
Clostridioides difficile,esm2_t6_8M_UR50D,8M,full,5,0.7033678094546,0.4156924460431654
Clostridioides difficile,esm2_t6_8M_UR50D,8M,full,6,0.6976375182469686,0.4183902877697841
Clostridioides difficile,esm2_t6_8M_UR50D,8M,full,7,0.6963511109352112,0.4451438848920863
Clostridioides difficile,esm2_t6_8M_UR50D,8M,full,8,0.6933275659879049,0.5141636690647482
Clostridioides difficile,esm2_t6_8M_UR50D,8M,full,9,0.6914867162704468,0.545863309352518
Clostridioides difficile,esm2_t6_8M_UR50D,8M,full,10,0.6893577575683594,0.5247302158273381
Clostridioides difficile,esm2_t6_8M_UR50D,8M,full,11,0.6891655127207438,0.4867356115107913
Clostridioides difficile,esm2_t6_8M_UR50D,8M,full,12,0.6885632673899332,0.4559352517985611
Clostridioides difficile,esm2_t6_8M_UR50D,8M,full,13,0.6876311500867208,0.4357014388489209
Clostridioides difficile,esm2_t6_8M_UR50D,8M,full,14,0.6903114318847656,0.4334532374100719
Clostridioides difficile,esm2_t6_8M_UR50D,8M,full,15,0.6906164288520813,0.4305305755395683
Clostridioides difficile,esm2_t6_8M_UR50D,8M,base,1,0.7095244526863098,0.5721672661870504
Clostridioides difficile,esm2_t6_8M_UR50D,8M,base,2,0.6818722287813822,0.5876798561151079
Clostridioides difficile,esm2_t12_35M_UR50D,35M,base,1,0.7080578207969666,0.5710431654676259
Clostridioides difficile,esm2_t12_35M_UR50D,35M,base,2,0.6806370218594869,0.5977967625899281
Clostridioides difficile,esm2_t12_35M_UR50D,35M,base,3,0.6537809570630392,0.6384892086330936
Clostridioides difficile,esm2_t12_35M_UR50D,35M,base,4,0.6326652765274048,0.6531025179856115
Clostridioides difficile,esm2_t12_35M_UR50D,35M,base,5,0.6115839878718058,0.6490557553956835
Clostridioides difficile,esm2_t12_35M_UR50D,35M,base,6,0.5905579229195913,0.6481564748201439
Clostridioides difficile,esm2_t12_35M_UR50D,35M,base,7,0.5688462654749552,0.6589478417266187
Clostridioides difficile,esm2_t12_35M_UR50D,35M,base,8,0.5454637805620829,0.6623201438848921
Clostridioides difficile,esm2_t12_35M_UR50D,35M,base,9,0.527644673983256,0.664568345323741
Clostridioides difficile,esm2_t12_35M_UR50D,35M,base,10,0.5067412257194519,0.6589478417266187
Clostridioides difficile,esm2_t12_35M_UR50D,35M,base,11,0.4925171832243601,0.6575989208633094
Clostridioides difficile,esm2_t12_35M_UR50D,35M,base,12,0.4745528648296992,0.6647931654676259
Clostridioides difficile,esm2_t12_35M_UR50D,35M,base,13,0.4651608566443125,0.6715377697841727
Clostridioides difficile,esm2_t12_35M_UR50D,35M,base,14,0.4557215124368667,0.6697392086330936
Clostridioides difficile,esm2_t12_35M_UR50D,35M,base,15,0.4499816745519638,0.674910071942446
Clostridioides difficile,esm2_t12_35M_UR50D,35M,base,16,0.4373868405818939,0.6733363309352518
Clostridioides difficile,esm2_t12_35M_UR50D,35M,base,17,0.4285316715637843,0.6821043165467626
Clostridioides difficile,esm2_t12_35M_UR50D,35M,base,18,0.4239322890837987,0.6870503597122302
Clostridioides difficile,esm2_t12_35M_UR50D,35M,base,19,0.4176995009183883,0.6953687050359713
Clostridioides difficile,esm2_t12_35M_UR50D,35M,base,20,0.4108500157793363,0.702113309352518
Clostridioides difficile,esm2_t12_35M_UR50D,35M,full,1,0.7250865499178568,0.5373201438848921
Clostridioides difficile,esm2_t12_35M_UR50D,35M,full,2,0.6917907396952311,0.5852068345323741
Clostridioides difficile,esm2_t12_35M_UR50D,35M,full,3,0.6720332105954488,0.6085881294964028
Clostridioides difficile,esm2_t12_35M_UR50D,35M,full,4,0.6637666424115499,0.5589028776978417
Clostridioides difficile,esm2_t12_35M_UR50D,35M,full,5,0.659565269947052,0.552158273381295
Clostridioides difficile,esm2_t12_35M_UR50D,35M,full,6,0.6546423236529032,0.5625
Clostridioides difficile,esm2_t12_35M_UR50D,35M,full,7,0.6488700111707052,0.5735161870503597
Clostridioides difficile,esm2_t12_35M_UR50D,35M,full,8,0.6446810166041056,0.5816097122302158
Clostridioides difficile,esm2_t12_35M_UR50D,35M,full,9,0.6386922001838684,0.5849820143884892
Clostridioides difficile,esm2_t12_35M_UR50D,35M,full,10,0.6321913401285807,0.5836330935251799
Pasteurellaceae,esm2_t6_8M_UR50D,8M,LoRA,1,0.7001300007104874,0.4534134447927551
Pasteurellaceae,esm2_t6_8M_UR50D,8M,LoRA,2,0.6576767340302467,0.5912574016022292
Pasteurellaceae,esm2_t6_8M_UR50D,8M,LoRA,3,0.6317577920854092,0.6381922675026124
Pasteurellaceae,esm2_t6_8M_UR50D,8M,LoRA,4,0.6062909997999668,0.6680599094392198
