pathogen,checkpoint,model size,mode,loss,grad_norm,learning_rate,epoch,step,fold
Yersinia pestis,esm2_t6_8M_UR50D,8M,LoRA,0.5822399751639661,1.0145869255065918,1.234567901234568e-06,3.0,243,2
Yersinia pestis,esm2_t6_8M_UR50D,8M,LoRA,0.6685255527496338,2.34930157661438,0.0002012499999999,1.0,80,3
Yersinia pestis,esm2_t6_8M_UR50D,8M,LoRA,0.6031801223754882,2.1368050575256348,0.00010125,2.0,160,3
Yersinia pestis,esm2_t6_8M_UR50D,8M,LoRA,0.5763181209564209,1.1952807903289795,1.25e-06,3.0,240,3
Campylobacter jejuni,esm2_t33_650M_UR50D,650M,full,0.6668537884223752,8.78955078125,0.0002012195121951,1.0,82,1
Campylobacter jejuni,esm2_t33_650M_UR50D,650M,full,0.6855826959377382,0.5874191522598267,0.0001012195121951,2.0,164,1
Campylobacter jejuni,esm2_t33_650M_UR50D,650M,full,0.6054850322444264,2.6557955741882324,1.2195121951219512e-06,3.0,246,1
Campylobacter jejuni,esm2_t33_650M_UR50D,650M,full,0.6929972085608057,0.8737339973449707,0.0002012048192771,1.0,83,2
Campylobacter jejuni,esm2_t33_650M_UR50D,650M,full,0.6579023613987198,4.38139533996582,0.0001012048192771,2.0,166,2
Campylobacter jejuni,esm2_t33_650M_UR50D,650M,full,0.6549261621682041,9.111721992492676,1.2048192771084336e-06,3.0,249,2
Campylobacter jejuni,esm2_t33_650M_UR50D,650M,full,0.674765284468488,4.728932857513428,0.0002012195121951,1.0,82,3
Campylobacter jejuni,esm2_t33_650M_UR50D,650M,full,0.6744419656148771,3.9924514293670654,0.0001012195121951,2.0,164,3
Campylobacter jejuni,esm2_t33_650M_UR50D,650M,full,0.6720911351645865,1.3923370838165283,1.2195121951219512e-06,3.0,246,3
Campylobacter jejuni,esm2_t33_650M_UR50D,650M,LoRA,0.6192852113305068,1.397807478904724,0.0002012195121951,1.0,82,1
Campylobacter jejuni,esm2_t33_650M_UR50D,650M,LoRA,0.5264586937136766,1.635922908782959,0.0001012195121951,2.0,164,1
Campylobacter jejuni,esm2_t33_650M_UR50D,650M,LoRA,0.5049087710496856,3.2159876823425293,1.2195121951219512e-06,3.0,246,1
Campylobacter jejuni,esm2_t33_650M_UR50D,650M,LoRA,0.6095044699059912,1.1850783824920654,0.0002012048192771,1.0,83,2
Campylobacter jejuni,esm2_t33_650M_UR50D,650M,LoRA,0.5373881696218468,2.5543999671936035,0.0001012048192771,2.0,166,2
Campylobacter jejuni,esm2_t33_650M_UR50D,650M,LoRA,0.4703452328601515,4.188597202301025,1.2048192771084336e-06,3.0,249,2
Campylobacter jejuni,esm2_t33_650M_UR50D,650M,LoRA,0.6178390689012481,4.7038254737854,0.0002012195121951,1.0,82,3
Campylobacter jejuni,esm2_t33_650M_UR50D,650M,LoRA,0.5428354216784965,1.9263434410095217,0.0001012195121951,2.0,164,3
Campylobacter jejuni,esm2_t33_650M_UR50D,650M,LoRA,0.4586667316715891,1.697039008140564,1.2195121951219512e-06,3.0,246,3
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,full,0.6738369174119903,0.0853433758020401,0.0002012195121951,1.0,82,1
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,full,0.6251369569359756,2.081458330154419,0.0001012195121951,2.0,164,1
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,full,0.6161828389981898,5.664263725280762,1.2195121951219512e-06,3.0,246,1
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,full,0.6333879218044052,0.2076598852872848,0.0002012048192771,1.0,83,2
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,full,0.6530540650149426,4.026104927062988,0.0001012048192771,2.0,166,2
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,full,0.6230983504329819,5.714757919311523,1.2048192771084336e-06,3.0,249,2
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,full,0.6498569860690977,14.376302719116213,0.0002012195121951,1.0,82,3
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,full,0.6741333938226467,5.02308988571167,0.0001012195121951,2.0,164,3
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,full,0.6607741844363328,0.2493947744369506,1.2195121951219512e-06,3.0,246,3
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,full,0.6359808852032918,4.981429100036621,0.0002012195121951,1.0,82,1
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,full,0.6414516262891816,2.08923077583313,0.0001012195121951,2.0,164,1
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,full,0.541632163815382,15.905923843383787,1.2195121951219512e-06,3.0,246,1
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,full,0.6430202622011484,2.0027899742126465,0.0002012048192771,1.0,83,2
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,full,0.627011816185641,3.985120296478271,0.0001012048192771,2.0,166,2
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,full,0.570277156600033,4.782073974609375,1.2048192771084336e-06,3.0,249,2
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,full,0.6615142822265625,3.575315237045288,0.0002012195121951,1.0,82,3
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,full,0.6636664227741521,3.724616527557373,0.0001012195121951,2.0,164,3
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,full,0.6351937549870189,1.881524682044983,1.2195121951219512e-06,3.0,246,3
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,full,0.6111331102324695,6.377228736877441,0.0002012195121951,1.0,82,1
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,full,0.630326666483065,2.3188109397888184,0.0001012195121951,2.0,164,1
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,full,0.5690145725157203,11.617019653320312,1.2195121951219512e-06,3.0,246,1
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,full,0.6167422375047064,3.3448245525360107,0.0002012048192771,1.0,83,2
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,full,0.597693983330784,7.535064697265625,0.0001012048192771,2.0,166,2
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,full,0.5153963939253107,8.801169395446777,1.2048192771084336e-06,3.0,249,2
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,full,0.6561362103718084,4.151412487030029,0.0002012195121951,1.0,82,3
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,full,0.6263623586515101,3.2379090785980225,0.0001012195121951,2.0,164,3
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,full,0.5712377966904059,3.8762624263763423,1.2195121951219512e-06,3.0,246,3
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,LoRA,0.6568623984732279,1.1174612045288086,0.0002012195121951,1.0,82,1
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,LoRA,0.552380259444074,1.733484983444214,0.0001012195121951,2.0,164,1
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,LoRA,0.5326466909269008,3.093069553375244,1.2195121951219512e-06,3.0,246,1
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,LoRA,0.6309054730886436,0.8398153781890869,0.0002012048192771,1.0,83,2
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,LoRA,0.5746010010500988,2.980889320373535,0.0001012048192771,2.0,166,2
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,LoRA,0.5260498782238329,3.9090323448181152,1.2048192771084336e-06,3.0,249,2
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,LoRA,0.6394788230337748,2.534066915512085,0.0002012195121951,1.0,82,3
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,LoRA,0.5919621630412776,1.804366946220398,0.0001012195121951,2.0,164,3
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,LoRA,0.5446768039610328,0.8327890038490295,1.2195121951219512e-06,3.0,246,3
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,LoRA,0.6489133137028392,1.054909110069275,0.0002012195121951,1.0,82,1
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,LoRA,0.5565304174655821,1.7855545282363892,0.0001012195121951,2.0,164,1
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,LoRA,0.5416774284548875,5.92303991317749,1.2195121951219512e-06,3.0,246,1
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,LoRA,0.6492246604827513,1.012662649154663,0.0002012048192771,1.0,83,2
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,LoRA,0.5785389176334244,2.144297361373902,0.0001012048192771,2.0,166,2
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,LoRA,0.541053358330784,4.240048885345459,1.2048192771084336e-06,3.0,249,2
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,LoRA,0.6524541901379097,2.6371405124664307,0.0002012195121951,1.0,82,3
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,LoRA,0.5818170687047447,1.9073002338409424,0.0001012195121951,2.0,164,3
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,LoRA,0.5404244399652248,2.84368896484375,1.2195121951219512e-06,3.0,246,3
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,LoRA,0.6646610818258146,1.3396962881088257,0.0002012195121951,1.0,82,1
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,LoRA,0.5710010528564453,2.0285019874572754,0.0001012195121951,2.0,164,1
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,LoRA,0.5542744892399486,5.51064920425415,1.2195121951219512e-06,3.0,246,1
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,LoRA,0.6621588741440371,0.9948005676269532,0.0002012048192771,1.0,83,2
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,LoRA,0.5868374008730234,2.20617938041687,0.0001012048192771,2.0,166,2
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,LoRA,0.5490639008671404,5.032596588134766,1.2048192771084336e-06,3.0,249,2
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,LoRA,0.6699623480075743,1.812038779258728,0.0002012195121951,1.0,82,3
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,LoRA,0.5929060214903297,1.7615433931350708,0.0001012195121951,2.0,164,3
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,LoRA,0.556221101342178,1.4509261846542358,1.2195121951219512e-06,3.0,246,3
Dengue virus,esm2_t33_650M_UR50D,650M,full,0.7206478776602909,2.777148485183716,0.000203448275862,1.0,29,1
Dengue virus,esm2_t33_650M_UR50D,650M,full,0.621752903379243,1.771193504333496,0.000103448275862,2.0,58,1
Dengue virus,esm2_t33_650M_UR50D,650M,full,0.5553379058837891,3.044572114944458,3.448275862068965e-06,3.0,87,1
Dengue virus,esm2_t33_650M_UR50D,650M,full,0.6979015613424366,2.320634126663208,0.000203448275862,1.0,29,2
Dengue virus,esm2_t33_650M_UR50D,650M,full,0.6363271515944908,0.838859498500824,0.000103448275862,2.0,58,2
Dengue virus,esm2_t33_650M_UR50D,650M,full,0.5930302718590046,2.3736274242401123,3.448275862068965e-06,3.0,87,2
Dengue virus,esm2_t33_650M_UR50D,650M,full,0.7222871780395508,inf,0.0002033333333333,1.0,30,3
Dengue virus,esm2_t33_650M_UR50D,650M,full,0.6718594868977864,4.670640468597412,0.0001033333333333,2.0,60,3
Dengue virus,esm2_t33_650M_UR50D,650M,full,0.5564266204833984,1.2741531133651731,3.3333333333333333e-06,3.0,90,3
Dengue virus,esm2_t33_650M_UR50D,650M,LoRA,0.6897715206803947,2.0357236862182617,0.000203448275862,1.0,29,1
Dengue virus,esm2_t33_650M_UR50D,650M,LoRA,0.6581193332014412,0.8441349267959595,0.000103448275862,2.0,58,1
Dengue virus,esm2_t33_650M_UR50D,650M,LoRA,0.643682808711611,2.392347812652588,3.448275862068965e-06,3.0,87,1
Dengue virus,esm2_t33_650M_UR50D,650M,LoRA,0.6975586332123855,0.5973442196846008,0.000203448275862,1.0,29,2
Dengue virus,esm2_t33_650M_UR50D,650M,LoRA,0.6595312973548626,1.8834807872772217,0.000103448275862,2.0,58,2
Dengue virus,esm2_t33_650M_UR50D,650M,LoRA,0.6307626921555092,2.1246392726898193,3.448275862068965e-06,3.0,87,2
Dengue virus,esm2_t33_650M_UR50D,650M,LoRA,0.6955288569132487,4.997142314910889,0.0002033333333333,1.0,30,3
Dengue virus,esm2_t33_650M_UR50D,650M,LoRA,0.6473072052001954,2.9835028648376465,0.0001033333333333,2.0,60,3
Dengue virus,esm2_t33_650M_UR50D,650M,LoRA,0.6260652542114258,3.8484046459198,3.3333333333333333e-06,3.0,90,3
Dengue virus,esm2_t30_150M_UR50D,150M,full,0.6454723621236866,1.286381483078003,0.000203448275862,1.0,29,1
Dengue virus,esm2_t30_150M_UR50D,150M,full,0.5631525105443494,1.2902662754058838,0.000103448275862,2.0,58,1
Dengue virus,esm2_t30_150M_UR50D,150M,full,0.5143170850030307,1.481953263282776,3.448275862068965e-06,3.0,87,1
Dengue virus,esm2_t30_150M_UR50D,150M,full,0.6778271773765827,1.6179805994033811,0.000203448275862,1.0,29,2
Dengue virus,esm2_t30_150M_UR50D,150M,full,0.6348926281106884,0.907195210456848,0.000103448275862,2.0,58,2
Dengue virus,esm2_t30_150M_UR50D,150M,full,0.5582915996683055,2.0919225215911865,3.448275862068965e-06,3.0,87,2
Dengue virus,esm2_t30_150M_UR50D,150M,full,0.6917402267456054,3.991335153579712,0.0002033333333333,1.0,30,3
Dengue virus,esm2_t30_150M_UR50D,150M,full,0.5730284372965495,2.274756908416748,0.0001033333333333,2.0,60,3
Dengue virus,esm2_t30_150M_UR50D,150M,full,0.5373991012573243,1.137487292289734,3.3333333333333333e-06,3.0,90,3
Dengue virus,esm2_t12_35M_UR50D,35M,full,0.6628976361504917,1.1869969367980957,0.000203448275862,1.0,29,1
Dengue virus,esm2_t12_35M_UR50D,35M,full,0.5859625586147966,1.3821735382080078,0.000103448275862,2.0,58,1
Dengue virus,esm2_t12_35M_UR50D,35M,full,0.5455675453975283,1.930985689163208,3.448275862068965e-06,3.0,87,1
Dengue virus,esm2_t12_35M_UR50D,35M,full,0.6553286848397091,0.974452555179596,0.000203448275862,1.0,29,2
Dengue virus,esm2_t12_35M_UR50D,35M,full,0.6157251555344154,1.330414652824402,0.000103448275862,2.0,58,2
Dengue virus,esm2_t12_35M_UR50D,35M,full,0.5573188518655712,1.930376887321472,3.448275862068965e-06,3.0,87,2
Dengue virus,esm2_t12_35M_UR50D,35M,full,0.6831418991088867,5.464195251464844,0.0002033333333333,1.0,30,3
Dengue virus,esm2_t12_35M_UR50D,35M,full,0.6103645324707031,3.756125926971435,0.0001033333333333,2.0,60,3
Dengue virus,esm2_t12_35M_UR50D,35M,full,0.5427035649617513,1.5062425136566162,3.3333333333333333e-06,3.0,90,3
Dengue virus,esm2_t6_8M_UR50D,8M,full,0.696862845585264,2.453507661819458,0.000203448275862,1.0,29,1
Dengue virus,esm2_t6_8M_UR50D,8M,full,0.643652554216056,1.8715481758117676,0.000103448275862,2.0,58,1
Dengue virus,esm2_t6_8M_UR50D,8M,full,0.5900231065421269,2.4404187202453613,3.448275862068965e-06,3.0,87,1
Dengue virus,esm2_t6_8M_UR50D,8M,full,0.6467239774506668,0.9566398859024048,0.000203448275862,1.0,29,2
Dengue virus,esm2_t6_8M_UR50D,8M,full,0.6094038075414198,1.3411474227905271,0.000103448275862,2.0,58,2
Dengue virus,esm2_t6_8M_UR50D,8M,full,0.5634406517291891,1.164431095123291,3.448275862068965e-06,3.0,87,2
Dengue virus,esm2_t6_8M_UR50D,8M,full,0.6655696233113607,3.278834342956543,0.0002033333333333,1.0,30,3
Dengue virus,esm2_t6_8M_UR50D,8M,full,0.5730466842651367,2.221072196960449,0.0001033333333333,2.0,60,3
Dengue virus,esm2_t6_8M_UR50D,8M,full,0.5347012201944987,1.5172218084335327,3.3333333333333333e-06,3.0,90,3
Dengue virus,esm2_t30_150M_UR50D,150M,LoRA,0.6849227773732153,1.7480279207229614,0.000203448275862,1.0,29,1
Dengue virus,esm2_t30_150M_UR50D,150M,LoRA,0.6636132207410089,0.766167402267456,0.000103448275862,2.0,58,1
Dengue virus,esm2_t30_150M_UR50D,150M,LoRA,0.6582437712570717,2.0374600887298584,3.448275862068965e-06,3.0,87,1
Dengue virus,esm2_t30_150M_UR50D,150M,LoRA,0.690436001481681,0.446869283914566,0.000203448275862,1.0,29,2
Dengue virus,esm2_t30_150M_UR50D,150M,LoRA,0.6695830246497845,1.6682674884796145,0.000103448275862,2.0,58,2
Dengue virus,esm2_t30_150M_UR50D,150M,LoRA,0.6516604587949556,1.7547622919082642,3.448275862068965e-06,3.0,87,2
Dengue virus,esm2_t30_150M_UR50D,150M,LoRA,0.6895512262980144,inf,0.0002033333333333,1.0,30,3
Dengue virus,esm2_t30_150M_UR50D,150M,LoRA,0.6624257405598958,2.029244899749756,0.0001033333333333,2.0,60,3
Dengue virus,esm2_t30_150M_UR50D,150M,LoRA,0.6527457555135091,2.6866374015808105,3.3333333333333333e-06,3.0,90,3
Dengue virus,esm2_t12_35M_UR50D,35M,LoRA,0.687097220585264,1.8304367065429688,0.000203448275862,1.0,29,1
Dengue virus,esm2_t12_35M_UR50D,35M,LoRA,0.6649288309031519,0.6446808576583862,0.000103448275862,2.0,58,1
Dengue virus,esm2_t12_35M_UR50D,35M,LoRA,0.6564031798264076,1.9193754196166992,3.448275862068965e-06,3.0,87,1
Dengue virus,esm2_t12_35M_UR50D,35M,LoRA,0.6927859207679485,0.4481127560138702,0.000203448275862,1.0,29,2
Dengue virus,esm2_t12_35M_UR50D,35M,LoRA,0.6820710280845905,1.3987643718719482,0.000103448275862,2.0,58,2
Dengue virus,esm2_t12_35M_UR50D,35M,LoRA,0.6707818919214709,1.5077203512191772,3.448275862068965e-06,3.0,87,2
Dengue virus,esm2_t12_35M_UR50D,35M,LoRA,0.6973939259847005,inf,0.0002033333333333,1.0,30,3
Dengue virus,esm2_t12_35M_UR50D,35M,LoRA,0.6787458419799804,2.0058422088623047,0.0001033333333333,2.0,60,3
Dengue virus,esm2_t12_35M_UR50D,35M,LoRA,0.6721106211344401,2.3913798332214355,3.3333333333333333e-06,3.0,90,3
Dengue virus,esm2_t6_8M_UR50D,8M,LoRA,0.687720068569841,1.6899980306625366,0.000203448275862,1.0,29,1
Dengue virus,esm2_t6_8M_UR50D,8M,LoRA,0.6748252079404634,0.6462742686271667,0.000103448275862,2.0,58,1
Dengue virus,esm2_t6_8M_UR50D,8M,LoRA,0.6746724227379108,1.8838952779769895,3.448275862068965e-06,3.0,87,1
Dengue virus,esm2_t6_8M_UR50D,8M,LoRA,0.6903652322703394,0.3067632615566253,0.000203448275862,1.0,29,2
Dengue virus,esm2_t6_8M_UR50D,8M,LoRA,0.6818401073587352,1.2470437288284302,0.000103448275862,2.0,58,2
Dengue virus,esm2_t6_8M_UR50D,8M,LoRA,0.6743343616354054,1.3713539838790894,3.448275862068965e-06,3.0,87,2
Dengue virus,esm2_t6_8M_UR50D,8M,LoRA,0.6988083521525065,inf,0.0002033333333333,1.0,30,3
Dengue virus,esm2_t6_8M_UR50D,8M,LoRA,0.6820321400960286,1.5784019231796265,0.0001033333333333,2.0,60,3
Dengue virus,esm2_t6_8M_UR50D,8M,LoRA,0.6842473347981771,2.245678186416626,3.3333333333333333e-06,3.0,90,3
Mycoplasmoidaceae,esm2_t33_650M_UR50D,650M,full,0.7113898704791891,3.3022069931030273,0.0002011494252873,1.0,87,1
Mycoplasmoidaceae,esm2_t33_650M_UR50D,650M,full,0.6856240458872126,6.821479320526123,0.0001011494252873,2.0,174,1
Mycoplasmoidaceae,esm2_t33_650M_UR50D,650M,full,0.6623999496986126,3.897053241729736,1.1494252873563217e-06,3.0,261,1
Mycoplasmoidaceae,esm2_t33_650M_UR50D,650M,full,0.7043718059411209,6.210185527801514,0.0002011235955056,1.0,89,2
Mycoplasmoidaceae,esm2_t33_650M_UR50D,650M,full,0.667250815402256,5.374780178070068,0.0001011235955056,2.0,178,2
Mycoplasmoidaceae,esm2_t33_650M_UR50D,650M,full,0.6510414380705758,2.213921070098877,1.1235955056179777e-06,3.0,267,2
Mycoplasmoidaceae,esm2_t33_650M_UR50D,650M,full,0.7120528221130371,5.806860446929932,0.0002011363636363,1.0,88,3
Mycoplasmoidaceae,esm2_t33_650M_UR50D,650M,full,0.6786560145291415,0.4371037483215332,0.0001011363636363,2.0,176,3
Mycoplasmoidaceae,esm2_t33_650M_UR50D,650M,full,0.6332803206010298,2.4094886779785156,1.1363636363636364e-06,3.0,264,3
Mycoplasmoidaceae,esm2_t33_650M_UR50D,650M,LoRA,0.65252694316294,4.241741180419922,0.0002011494252873,1.0,87,1
Mycoplasmoidaceae,esm2_t33_650M_UR50D,650M,LoRA,0.5833953331256735,4.104978561401367,0.0001011494252873,2.0,174,1
Mycoplasmoidaceae,esm2_t33_650M_UR50D,650M,LoRA,0.524847403339956,4.734051704406738,1.1494252873563217e-06,3.0,261,1
Mycoplasmoidaceae,esm2_t33_650M_UR50D,650M,LoRA,0.6428025063503994,6.587214469909668,0.0002011235955056,1.0,89,2
Mycoplasmoidaceae,esm2_t33_650M_UR50D,650M,LoRA,0.5416429069604767,0.9763973355293274,0.0001011235955056,2.0,178,2
Mycoplasmoidaceae,esm2_t33_650M_UR50D,650M,LoRA,0.4720289251777563,0.8004687428474426,1.1235955056179777e-06,3.0,267,2
Mycoplasmoidaceae,esm2_t33_650M_UR50D,650M,LoRA,0.6359923102638938,3.620878219604492,0.0002011363636363,1.0,88,3
Mycoplasmoidaceae,esm2_t33_650M_UR50D,650M,LoRA,0.5611157850785689,1.726650595664978,0.0001011363636363,2.0,176,3
Mycoplasmoidaceae,esm2_t33_650M_UR50D,650M,LoRA,0.474388989535245,3.7101311683654785,1.1363636363636364e-06,3.0,264,3
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,full,0.6833458385248293,2.805274724960327,0.0002011494252873,1.0,87,1
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,full,0.6832095617535471,inf,0.0001011494252873,2.0,174,1
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,full,0.6263143605199354,4.359374523162842,1.1494252873563217e-06,3.0,261,1
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,full,0.6720919234029362,5.770505428314209,0.0002011235955056,1.0,89,2
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,full,0.6715923695082076,3.005078077316284,0.0001011235955056,2.0,178,2
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,full,0.6353800055686007,2.329339027404785,1.1235955056179777e-06,3.0,267,2
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,full,0.6788023601878773,3.3780808448791504,0.0002011363636363,1.0,88,3
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,full,0.6639829548922452,1.527312159538269,0.0001011363636363,2.0,176,3
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,full,0.5826315446333452,1.507901906967163,1.1363636363636364e-06,3.0,264,3
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,full,0.6893781903146328,2.742872476577759,0.0002011494252873,1.0,87,1
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,full,0.6231589043277433,3.017086982727051,0.0001011494252873,2.0,174,1
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,full,0.5723371834590517,5.546990871429443,1.1494252873563217e-06,3.0,261,1
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,full,0.6847688482048806,7.929771900177002,0.0002011235955056,1.0,89,2
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,full,0.6220550965727045,1.760886549949646,0.0001011235955056,2.0,178,2
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,full,0.5836359088340503,3.0801236629486084,1.1235955056179777e-06,3.0,267,2
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,full,0.6760572520169345,3.260580062866211,0.0002011363636363,1.0,88,3
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,full,0.6645815155722878,3.1825175285339355,0.0001011363636363,2.0,176,3
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,full,0.602763219313188,2.03452467918396,1.1363636363636364e-06,3.0,264,3
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,full,0.6849338049176096,2.07966947555542,0.0002011494252873,1.0,87,1
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,full,0.6379494941097567,2.605053186416626,0.0001011494252873,2.0,174,1
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,full,0.5921053393133755,3.0437421798706055,1.1494252873563217e-06,3.0,261,1
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,full,0.6708031129301264,4.0734429359436035,0.0002011235955056,1.0,89,2
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,full,0.6435642028122806,5.797014236450195,0.0001011235955056,2.0,178,2
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,full,0.6184133036752765,3.0974440574645996,1.1235955056179777e-06,3.0,267,2
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,full,0.6832819418473677,2.459993362426758,0.0002011363636363,1.0,88,3
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,full,0.6376866427334872,1.590595006942749,0.0001011363636363,2.0,176,3
Mycoplasmoidaceae,esm2_t6_8M_UR50D,8M,full,0.5691396973349832,2.525390148162842,1.1363636363636364e-06,3.0,264,3
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,LoRA,0.6705154331251123,3.0536723136901855,0.0002011494252873,1.0,87,1
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,LoRA,0.6129986554726787,2.9938085079193115,0.0001011494252873,2.0,174,1
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,LoRA,0.5672827534291937,2.717893600463867,1.1494252873563217e-06,3.0,261,1
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,LoRA,0.654622495844123,4.8260674476623535,0.0002011235955056,1.0,89,2
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,LoRA,0.5895921085657698,1.7038626670837402,0.0001011235955056,2.0,178,2
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,LoRA,0.5489161202077115,1.3154376745224,1.1235955056179777e-06,3.0,267,2
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,LoRA,0.6547168384898793,2.885371685028076,0.0002011363636363,1.0,88,3
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,LoRA,0.6029624071988192,1.3828496932983398,0.0001011363636363,2.0,176,3
Mycoplasmoidaceae,esm2_t30_150M_UR50D,150M,LoRA,0.5564273487437855,1.3733863830566406,1.1363636363636364e-06,3.0,264,3
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,LoRA,0.6621222660459322,2.78749680519104,0.0002011494252873,1.0,87,1
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,LoRA,0.6022105162171112,3.035701036453247,0.0001011494252873,2.0,174,1
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,LoRA,0.5741547770883845,2.8933868408203125,1.1494252873563217e-06,3.0,261,1
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,LoRA,0.6652822601661253,5.163448810577393,0.0002011235955056,1.0,89,2
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,LoRA,0.578566776232773,1.201175093650818,0.0001011235955056,2.0,178,2
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,LoRA,0.5475868482268258,2.3243837356567383,1.1235955056179777e-06,3.0,267,2
Mycoplasmoidaceae,esm2_t12_35M_UR50D,35M,LoRA,0.6724660179831765,3.1047916412353516,0.0002011363636363,1.0,88,3
